Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Nigeria,NGA,2021,Agricultural land (% of land area),AG.LND.AGRI.ZS,75.3691931003437
Nigeria,NGA,2020,Agricultural land (% of land area),AG.LND.AGRI.ZS,75.2033993214533
Nigeria,NGA,2019,Agricultural land (% of land area),AG.LND.AGRI.ZS,75.0376055425629
Nigeria,NGA,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,74.8729097357181
Nigeria,NGA,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,74.7049200127365
Nigeria,NGA,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,74.542420149983
Nigeria,NGA,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,74.3733324549557
Nigeria,NGA,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,74.2152244803847
Nigeria,NGA,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,74.0494307014943
Nigeria,NGA,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,73.8858328666952
Nigeria,NGA,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,73.7211370598505
Nigeria,NGA,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,73.5575392250513
Nigeria,NGA,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,73.3917454461609
Nigeria,NGA,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,73.2303435554531
Nigeria,NGA,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,73.0656477486083
Nigeria,NGA,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,72.9020499138092
Nigeria,NGA,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,72.7472358553751
Nigeria,NGA,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,72.5792461323935
Nigeria,NGA,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,72.4189422137312
Nigeria,NGA,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,72.2553443789321
Nigeria,NGA,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,72.100530320498
Nigeria,NGA,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,71.9259527652426
Nigeria,NGA,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,71.7634529024891
Nigeria,NGA,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,71.59985506769
Nigeria,NGA,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,70.7093997386826
Nigeria,NGA,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,70.5337242113816
Nigeria,NGA,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,70.3569507120349
Nigeria,NGA,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,67.9842331214247
Nigeria,NGA,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,66.9290819855727
Nigeria,NGA,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,66.5327140770996
Nigeria,NGA,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,65.2579685321212
Nigeria,NGA,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,64.4663306872207
Nigeria,NGA,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,63.7932738232485
Nigeria,NGA,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,63.6428516529969
Nigeria,NGA,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,63.4331389922813
Nigeria,NGA,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,63.3420073124938
Nigeria,NGA,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,63.1136291270024
Nigeria,NGA,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,62.7743557649022
Nigeria,NGA,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,62.4372783468933
Nigeria,NGA,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,62.3186973659651
Nigeria,NGA,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,62.1990184129912
Nigeria,NGA,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,62.080437432063
Nigeria,NGA,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.850961274526
Nigeria,NGA,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.5127858844714
Nigeria,NGA,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.3942049035432
Nigeria,NGA,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.525961549019
Nigeria,NGA,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.3645596583111
Nigeria,NGA,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.2031577676032
Nigeria,NGA,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,61.0406579048497
Nigeria,NGA,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.8792560141419
Nigeria,NGA,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.717854123434
Nigeria,NGA,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.5553542606805
Nigeria,NGA,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.3390537676911
Nigeria,NGA,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.06785467242
Nigeria,NGA,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.9053548096665
Nigeria,NGA,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.1831417372114
Nigeria,NGA,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.130439079021
Nigeria,NGA,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.9690371883132
Nigeria,NGA,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.8076352976053
Nigeria,NGA,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.6451354348518
Nigeria,NGA,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,59.483733544144
Nigeria,NGA,2021,Arable land (% of land area),AG.LND.ARBL.ZS,40.4844252665327
Nigeria,NGA,2020,Arable land (% of land area),AG.LND.ARBL.ZS,40.4844252665327
Nigeria,NGA,2019,Arable land (% of land area),AG.LND.ARBL.ZS,40.4844252665327
Nigeria,NGA,2018,Arable land (% of land area),AG.LND.ARBL.ZS,39.9881419019072
Nigeria,NGA,2017,Arable land (% of land area),AG.LND.ARBL.ZS,39.7026691700429
Nigeria,NGA,2016,Arable land (% of land area),AG.LND.ARBL.ZS,39.6686320366283
Nigeria,NGA,2015,Arable land (% of land area),AG.LND.ARBL.ZS,39.6334969311681
Nigeria,NGA,2014,Arable land (% of land area),AG.LND.ARBL.ZS,39.5994597977536
Nigeria,NGA,2013,Arable land (% of land area),AG.LND.ARBL.ZS,39.5643246922933
Nigeria,NGA,2012,Arable land (% of land area),AG.LND.ARBL.ZS,39.5302875588788
Nigeria,NGA,2011,Arable land (% of land area),AG.LND.ARBL.ZS,39.4951524534185
Nigeria,NGA,2010,Arable land (% of land area),AG.LND.ARBL.ZS,39.461115320004
Nigeria,NGA,2009,Arable land (% of land area),AG.LND.ARBL.ZS,40.4844252665327
Nigeria,NGA,2008,Arable land (% of land area),AG.LND.ARBL.ZS,39.3919430811292
Nigeria,NGA,2007,Arable land (% of land area),AG.LND.ARBL.ZS,39.3568079756689
Nigeria,NGA,2006,Arable land (% of land area),AG.LND.ARBL.ZS,39.3227708422544
Nigeria,NGA,2005,Arable land (% of land area),AG.LND.ARBL.ZS,39.2876357367941
Nigeria,NGA,2004,Arable land (% of land area),AG.LND.ARBL.ZS,39.2535986033796
Nigeria,NGA,2003,Arable land (% of land area),AG.LND.ARBL.ZS,39.2184634979193
Nigeria,NGA,2002,Arable land (% of land area),AG.LND.ARBL.ZS,39.1844263645048
Nigeria,NGA,2001,Arable land (% of land area),AG.LND.ARBL.ZS,39.1438013988164
Nigeria,NGA,2000,Arable land (% of land area),AG.LND.ARBL.ZS,38.4290215971101
Nigeria,NGA,1999,Arable land (% of land area),AG.LND.ARBL.ZS,38.4290215971101
Nigeria,NGA,1998,Arable land (% of land area),AG.LND.ARBL.ZS,37.3310495514784
Nigeria,NGA,1997,Arable land (% of land area),AG.LND.ARBL.ZS,36.452671914973
Nigeria,NGA,1996,Arable land (% of land area),AG.LND.ARBL.ZS,36.3428747104099
Nigeria,NGA,1995,Arable land (% of land area),AG.LND.ARBL.ZS,36.1232803012835
Nigeria,NGA,1994,Arable land (% of land area),AG.LND.ARBL.ZS,34.0371334145833
Nigeria,NGA,1993,Arable land (% of land area),AG.LND.ARBL.ZS,33.0489585735147
Nigeria,NGA,1992,Arable land (% of land area),AG.LND.ARBL.ZS,33.0489585735147
Nigeria,NGA,1991,Arable land (% of land area),AG.LND.ARBL.ZS,31.8411893233198
Nigeria,NGA,1990,Arable land (% of land area),AG.LND.ARBL.ZS,30.8244672090649
Nigeria,NGA,1989,Arable land (% of land area),AG.LND.ARBL.ZS,30.6202444085774
Nigeria,NGA,1988,Arable land (% of land area),AG.LND.ARBL.ZS,30.4270013285462
Nigeria,NGA,1987,Arable land (% of land area),AG.LND.ARBL.ZS,30.1744677580509
Nigeria,NGA,1986,Arable land (% of land area),AG.LND.ARBL.ZS,30.0405151684838
Nigeria,NGA,1985,Arable land (% of land area),AG.LND.ARBL.ZS,29.879113277776
Nigeria,NGA,1984,Arable land (% of land area),AG.LND.ARBL.ZS,29.7166134150225
Nigeria,NGA,1983,Arable land (% of land area),AG.LND.ARBL.ZS,29.5552115243146
Nigeria,NGA,1982,Arable land (% of land area),AG.LND.ARBL.ZS,29.3938096336067
Nigeria,NGA,1981,Arable land (% of land area),AG.LND.ARBL.ZS,29.2313097708532
Nigeria,NGA,1980,Arable land (% of land area),AG.LND.ARBL.ZS,29.0699078801454
Nigeria,NGA,1979,Arable land (% of land area),AG.LND.ARBL.ZS,28.9074080173919
Nigeria,NGA,1978,Arable land (% of land area),AG.LND.ARBL.ZS,28.746006126684
Nigeria,NGA,1977,Arable land (% of land area),AG.LND.ARBL.ZS,28.5846042359762
Nigeria,NGA,1976,Arable land (% of land area),AG.LND.ARBL.ZS,28.4221043732227
Nigeria,NGA,1975,Arable land (% of land area),AG.LND.ARBL.ZS,28.2607024825148
Nigeria,NGA,1974,Arable land (% of land area),AG.LND.ARBL.ZS,28.0993005918069
Nigeria,NGA,1973,Arable land (% of land area),AG.LND.ARBL.ZS,27.9368007290534
Nigeria,NGA,1972,Arable land (% of land area),AG.LND.ARBL.ZS,27.7753988383456
Nigeria,NGA,1971,Arable land (% of land area),AG.LND.ARBL.ZS,27.6139969476377
Nigeria,NGA,1970,Arable land (% of land area),AG.LND.ARBL.ZS,27.4514970848842
Nigeria,NGA,1969,Arable land (% of land area),AG.LND.ARBL.ZS,27.2900951941764
Nigeria,NGA,1968,Arable land (% of land area),AG.LND.ARBL.ZS,27.1286933034685
Nigeria,NGA,1967,Arable land (% of land area),AG.LND.ARBL.ZS,26.966193440715
Nigeria,NGA,1966,Arable land (% of land area),AG.LND.ARBL.ZS,26.8047915500071
Nigeria,NGA,1965,Arable land (% of land area),AG.LND.ARBL.ZS,26.6422916872536
Nigeria,NGA,1964,Arable land (% of land area),AG.LND.ARBL.ZS,26.4808897965458
Nigeria,NGA,1963,Arable land (% of land area),AG.LND.ARBL.ZS,26.3194879058379
Nigeria,NGA,1962,Arable land (% of land area),AG.LND.ARBL.ZS,26.1569880430844
Nigeria,NGA,1961,Arable land (% of land area),AG.LND.ARBL.ZS,25.9955861523766
Nigeria,NGA,2015,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,18125.3554008
Nigeria,NGA,2000,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,18382.6993061
Nigeria,NGA,1990,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,18509.4585403
Nigeria,NGA,2015,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,1.99791283214925
Nigeria,NGA,2000,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,2.02627921059013
Nigeria,NGA,1990,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,2.04025156561357
Nigeria,NGA,2015,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,989.307117024
Nigeria,NGA,2000,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,731.963211671
Nigeria,NGA,1990,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,605.203977552
Nigeria,NGA,2015,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.109048862233708
Nigeria,NGA,2000,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.0806824837870009
Nigeria,NGA,1990,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,0.0667101287716012
Nigeria,NGA,2015,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,2.10696169438296
Nigeria,NGA,2000,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,2.10696169437713
Nigeria,NGA,1990,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,2.10696169438517
Nigeria,NGA,2021,Forest area (sq. km),AG.LND.FRST.K2,214636.5
Nigeria,NGA,2020,Forest area (sq. km),AG.LND.FRST.K2,216269.5
Nigeria,NGA,2019,Forest area (sq. km),AG.LND.FRST.K2,217902.5
Nigeria,NGA,2018,Forest area (sq. km),AG.LND.FRST.K2,219535.5
Nigeria,NGA,2017,Forest area (sq. km),AG.LND.FRST.K2,221168.5
Nigeria,NGA,2016,Forest area (sq. km),AG.LND.FRST.K2,222801.479
Nigeria,NGA,2015,Forest area (sq. km),AG.LND.FRST.K2,224434.5
Nigeria,NGA,2014,Forest area (sq. km),AG.LND.FRST.K2,226067.56
Nigeria,NGA,2013,Forest area (sq. km),AG.LND.FRST.K2,227700.62
Nigeria,NGA,2012,Forest area (sq. km),AG.LND.FRST.K2,229333.68
Nigeria,NGA,2011,Forest area (sq. km),AG.LND.FRST.K2,230966.74
Nigeria,NGA,2010,Forest area (sq. km),AG.LND.FRST.K2,232599.8
Nigeria,NGA,2009,Forest area (sq. km),AG.LND.FRST.K2,234232.86
Nigeria,NGA,2008,Forest area (sq. km),AG.LND.FRST.K2,235865.92
Nigeria,NGA,2007,Forest area (sq. km),AG.LND.FRST.K2,237498.98
Nigeria,NGA,2006,Forest area (sq. km),AG.LND.FRST.K2,239132.04
Nigeria,NGA,2005,Forest area (sq. km),AG.LND.FRST.K2,240765.1
Nigeria,NGA,2004,Forest area (sq. km),AG.LND.FRST.K2,242398.16
Nigeria,NGA,2003,Forest area (sq. km),AG.LND.FRST.K2,244031.22
Nigeria,NGA,2002,Forest area (sq. km),AG.LND.FRST.K2,245664.28
Nigeria,NGA,2001,Forest area (sq. km),AG.LND.FRST.K2,247297.34
Nigeria,NGA,2000,Forest area (sq. km),AG.LND.FRST.K2,248930.4
Nigeria,NGA,1999,Forest area (sq. km),AG.LND.FRST.K2,250563.45
Nigeria,NGA,1998,Forest area (sq. km),AG.LND.FRST.K2,252196.5
Nigeria,NGA,1997,Forest area (sq. km),AG.LND.FRST.K2,253829.55
Nigeria,NGA,1996,Forest area (sq. km),AG.LND.FRST.K2,255462.6
Nigeria,NGA,1995,Forest area (sq. km),AG.LND.FRST.K2,257095.65
Nigeria,NGA,1994,Forest area (sq. km),AG.LND.FRST.K2,258728.7
Nigeria,NGA,1993,Forest area (sq. km),AG.LND.FRST.K2,260361.75
Nigeria,NGA,1992,Forest area (sq. km),AG.LND.FRST.K2,261994.8
Nigeria,NGA,1991,Forest area (sq. km),AG.LND.FRST.K2,263627.85
Nigeria,NGA,1990,Forest area (sq. km),AG.LND.FRST.K2,265260.9
Nigeria,NGA,2021,Forest area (% of land area),AG.LND.FRST.ZS,23.5664876972232
Nigeria,NGA,2020,Forest area (% of land area),AG.LND.FRST.ZS,23.7457865322749
Nigeria,NGA,2019,Forest area (% of land area),AG.LND.FRST.ZS,23.9250853673265
Nigeria,NGA,2018,Forest area (% of land area),AG.LND.FRST.ZS,24.1043842023782
Nigeria,NGA,2017,Forest area (% of land area),AG.LND.FRST.ZS,24.2836830374299
Nigeria,NGA,2016,Forest area (% of land area),AG.LND.FRST.ZS,24.4629795667402
Nigeria,NGA,2015,Forest area (% of land area),AG.LND.FRST.ZS,24.6422807075332
Nigeria,NGA,2014,Forest area (% of land area),AG.LND.FRST.ZS,24.8215861304171
Nigeria,NGA,2013,Forest area (% of land area),AG.LND.FRST.ZS,25.0008915533011
Nigeria,NGA,2012,Forest area (% of land area),AG.LND.FRST.ZS,25.180196976185
Nigeria,NGA,2011,Forest area (% of land area),AG.LND.FRST.ZS,25.3595023990689
Nigeria,NGA,2010,Forest area (% of land area),AG.LND.FRST.ZS,25.5388078219529
Nigeria,NGA,2009,Forest area (% of land area),AG.LND.FRST.ZS,25.7181132448368
Nigeria,NGA,2008,Forest area (% of land area),AG.LND.FRST.ZS,25.8974186677207
Nigeria,NGA,2007,Forest area (% of land area),AG.LND.FRST.ZS,26.0767240906047
Nigeria,NGA,2006,Forest area (% of land area),AG.LND.FRST.ZS,26.2560295134886
Nigeria,NGA,2005,Forest area (% of land area),AG.LND.FRST.ZS,26.4353349363725
Nigeria,NGA,2004,Forest area (% of land area),AG.LND.FRST.ZS,26.6146403592565
Nigeria,NGA,2003,Forest area (% of land area),AG.LND.FRST.ZS,26.7939457821404
Nigeria,NGA,2002,Forest area (% of land area),AG.LND.FRST.ZS,26.9732512050243
Nigeria,NGA,2001,Forest area (% of land area),AG.LND.FRST.ZS,27.1525566279083
Nigeria,NGA,2000,Forest area (% of land area),AG.LND.FRST.ZS,27.3318620507922
Nigeria,NGA,1999,Forest area (% of land area),AG.LND.FRST.ZS,27.5111663757041
Nigeria,NGA,1998,Forest area (% of land area),AG.LND.FRST.ZS,27.690470700616
Nigeria,NGA,1997,Forest area (% of land area),AG.LND.FRST.ZS,27.8697750255278
Nigeria,NGA,1996,Forest area (% of land area),AG.LND.FRST.ZS,28.0490793504397
Nigeria,NGA,1995,Forest area (% of land area),AG.LND.FRST.ZS,28.2283836753516
Nigeria,NGA,1994,Forest area (% of land area),AG.LND.FRST.ZS,28.4076880002635
Nigeria,NGA,1993,Forest area (% of land area),AG.LND.FRST.ZS,28.5869923251754
Nigeria,NGA,1992,Forest area (% of land area),AG.LND.FRST.ZS,28.7662966500873
Nigeria,NGA,1991,Forest area (% of land area),AG.LND.FRST.ZS,28.9456009749992
Nigeria,NGA,1990,Forest area (% of land area),AG.LND.FRST.ZS,29.1249052999111
Nigeria,NGA,2020,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2019,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2018,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2017,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2016,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2015,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2014,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2013,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2012,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2011,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2010,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2009,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2008,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2007,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2006,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2005,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2004,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2003,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2002,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2001,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2000,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1999,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1998,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1997,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1996,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1995,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1994,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1993,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1992,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1991,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1990,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1989,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1988,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1987,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1986,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1985,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1984,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1983,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1982,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1981,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1980,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1979,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1978,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1977,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1976,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1975,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1974,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1973,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1972,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1971,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1970,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1969,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1968,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1967,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1966,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1965,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1964,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1963,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1962,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,1961,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150
Nigeria,NGA,2021,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2020,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2019,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2018,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2017,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2016,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2015,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2014,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2013,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2012,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2011,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2010,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2009,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2008,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2007,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2006,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2005,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2004,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2003,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2002,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2001,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,2000,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1999,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1998,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1997,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1996,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1995,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1994,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1993,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1992,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1991,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1990,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1989,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1988,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1987,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1986,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1985,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1984,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1983,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1982,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1981,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1980,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1979,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1978,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1977,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1976,Land area (sq. km),AG.LND.TOTL.K2,910770
Nigeria,NGA,1975,Land area (sq. km),AG.LND.TOTL.K2,910770
